customer_id,signup_date,reference_date,tenure_months,contract_type,plan_type,monthly_charge,auto_pay,has_discount,num_logins_30d,total_usage_30d_min,avg_session_length_min,days_since_last_login,recent_activity_flag,support_tickets_90d,failed_payments_90d,churn_prob,churn,churn_reason
242,2025-08-22,2025-11-15,2,Monthly,Standard,557,1,0,8,95,11.9,12,0,0,0,0.092,0,
243,2025-06-12,2025-11-15,5,Monthly,Premium,1132,1,1,10,393,39.3,19,0,0,0,0.111,0,
244,2022-09-22,2025-11-15,38,Monthly,Standard,514,0,0,4,30,7.5,22,0,1,0,0.303,0,
245,2020-12-14,2025-11-15,59,Monthly,Standard,662,1,1,6,167,27.8,6,0,3,0,0.427,0,
246,2025-07-07,2025-11-15,4,Annual,Basic,296,0,1,13,544,41.8,27,0,2,1,0.482,0,
247,2023-01-06,2025-11-15,34,Monthly,Standard,625,0,0,9,395,43.9,5,0,0,1,0.45,0,
248,2025-09-15,2025-11-15,2,Quarterly,Basic,312,0,0,14,565,40.4,6,0,1,0,0.121,0,
249,2025-09-09,2025-11-15,2,Annual,Standard,635,1,0,10,250,25.0,12,0,0,0,0.046,0,
250,2025-02-19,2025-11-15,8,Monthly,Basic,280,0,0,6,177,29.5,15,0,0,0,0.301,0,
251,2022-05-07,2025-11-15,42,Quarterly,Standard,562,1,0,8,87,10.9,9,0,0,0,0.172,0,
252,2022-10-19,2025-11-15,37,Monthly,Basic,235,0,0,7,94,13.4,25,0,0,0,0.22,0,
253,2025-02-16,2025-11-15,9,Monthly,Standard,487,1,0,8,110,13.8,6,0,0,0,0.083,0,
254,2022-06-17,2025-11-15,41,Monthly,Basic,211,1,0,8,211,26.4,4,0,0,0,0.11,1,poor_support
255,2021-09-21,2025-11-15,50,Annual,Standard,571,0,0,10,271,27.1,2,0,0,0,0.199,0,
256,2023-08-29,2025-11-15,26,Monthly,Standard,472,1,0,9,122,13.6,12,0,0,1,0.41,0,
257,2025-07-21,2025-11-15,3,Monthly,Basic,190,1,0,5,63,12.6,21,0,3,1,0.603,1,other
258,2024-05-09,2025-11-15,18,Monthly,Premium,1283,1,1,13,457,35.2,20,0,0,0,0.172,0,
259,2023-09-22,2025-11-15,26,Annual,Standard,617,1,0,6,89,14.8,16,0,0,0,0.115,0,
260,2021-05-12,2025-11-15,54,Monthly,Standard,564,1,0,13,368,28.3,18,0,0,0,0.23,0,
261,2023-12-13,2025-11-15,23,Quarterly,Standard,781,1,1,4,53,13.2,14,0,1,0,0.01,0,
262,2025-10-27,2025-11-15,0,Quarterly,Premium,1069,0,0,14,355,25.4,22,0,0,0,0.551,0,
263,2021-07-29,2025-11-15,52,Quarterly,Standard,678,1,0,10,298,29.8,25,0,0,0,0.121,0,
264,2023-06-19,2025-11-15,29,Annual,Premium,1192,1,1,9,396,44.0,3,0,2,0,0.12,1,found_alternative
265,2025-04-05,2025-11-15,7,Quarterly,Basic,362,1,0,6,58,9.7,2,0,0,0,0.015,0,
266,2024-07-29,2025-11-15,15,Monthly,Basic,308,1,0,8,265,33.1,12,0,0,1,0.387,0,
267,2024-05-11,2025-11-15,18,Monthly,Standard,451,0,0,4,137,34.2,12,0,0,0,0.178,0,
268,2024-05-21,2025-11-15,18,Monthly,Basic,307,0,1,11,152,13.8,24,0,2,0,0.077,0,
269,2022-09-03,2025-11-15,38,Monthly,Standard,626,1,0,16,339,21.2,1,0,1,0,0.115,0,
270,2022-05-05,2025-11-15,43,Monthly,Basic,125,1,0,8,266,33.2,26,0,0,1,0.427,0,
271,2024-12-02,2025-11-15,11,Monthly,Standard,755,1,1,9,301,33.4,29,0,0,0,0.042,0,
272,2024-12-03,2025-11-15,11,Monthly,Standard,624,1,0,3,75,25.0,13,0,0,0,0.072,0,
273,2025-03-17,2025-11-15,8,Annual,Standard,653,1,1,6,197,32.8,3,0,0,0,0.01,0,
274,2025-06-09,2025-11-15,5,Monthly,Premium,1107,0,0,12,320,26.7,24,0,0,0,0.31,1,payment_issues
275,2023-06-07,2025-11-15,29,Annual,Standard,655,1,0,5,48,9.6,14,0,0,0,0.065,0,
276,2023-05-20,2025-11-15,30,Monthly,Basic,387,1,0,9,324,36.0,20,0,1,0,0.024,0,
277,2024-11-11,2025-11-15,12,Quarterly,Basic,320,1,0,9,139,15.4,5,0,0,0,0.061,0,
278,2024-02-15,2025-11-15,21,Quarterly,Basic,300,1,0,9,395,43.9,4,0,0,0,0.075,0,
279,2024-05-20,2025-11-15,18,Monthly,Standard,529,1,0,7,260,37.1,20,0,0,0,0.097,0,
280,2024-11-07,2025-11-15,12,Monthly,Basic,283,0,0,5,176,35.2,26,0,0,0,0.321,1,other
281,2025-04-28,2025-11-15,6,Monthly,Basic,260,0,0,9,330,36.7,5,0,1,0,0.181,0,
282,2022-07-25,2025-11-15,40,Monthly,Premium,1245,1,1,12,245,20.4,5,0,1,0,0.128,0,
283,2022-10-02,2025-11-15,38,Annual,Standard,533,1,0,9,69,7.7,0,0,0,0,0.126,0,
284,2021-05-06,2025-11-15,55,Quarterly,Basic,345,1,0,6,125,20.8,11,0,0,0,0.043,0,
285,2023-10-07,2025-11-15,25,Monthly,Basic,233,1,0,4,72,18.0,29,0,1,0,0.08,0,
286,2021-01-20,2025-11-15,58,Monthly,Premium,1180,0,0,14,191,13.6,8,0,0,0,0.262,0,
287,2023-03-15,2025-11-15,32,Monthly,Premium,1249,1,0,13,240,18.5,22,0,0,1,0.466,1,price
288,2023-08-03,2025-11-15,27,Monthly,Basic,244,1,0,7,220,31.4,8,0,0,0,0.086,0,
289,2022-04-22,2025-11-15,43,Quarterly,Standard,652,1,1,9,67,7.4,13,0,1,0,0.107,0,
290,2023-10-30,2025-11-15,24,Monthly,Standard,644,1,0,9,157,17.4,10,0,0,0,0.071,0,
291,2021-01-10,2025-11-15,59,Monthly,Standard,579,1,1,7,117,16.7,18,0,1,0,0.119,0,
292,2021-01-23,2025-11-15,58,Monthly,Standard,692,0,0,7,93,13.3,9,0,1,1,0.504,1,payment_issues
293,2024-12-26,2025-11-15,10,Monthly,Standard,606,1,0,9,368,40.9,13,0,0,0,0.056,0,
294,2022-09-04,2025-11-15,38,Quarterly,Premium,1288,1,0,9,352,39.1,2,0,0,0,0.17,0,
295,2021-07-05,2025-11-15,53,Monthly,Basic,443,1,0,6,187,31.2,19,0,0,0,0.139,0,
296,2023-06-27,2025-11-15,29,Annual,Basic,281,1,0,8,298,37.2,17,0,2,0,0.043,0,
297,2024-09-21,2025-11-15,14,Annual,Standard,651,1,0,17,566,33.3,26,0,0,0,0.119,0,
298,2021-12-14,2025-11-15,47,Monthly,Standard,549,1,0,10,77,7.7,1,0,1,0,0.138,0,
299,2023-12-27,2025-11-15,22,Monthly,Premium,1118,1,0,11,413,37.5,28,0,1,0,0.148,0,
300,2021-04-20,2025-11-15,55,Quarterly,Basic,285,0,0,11,256,23.3,2,0,0,0,0.187,0,
301,2021-02-18,2025-11-15,57,Annual,Standard,491,1,0,8,202,25.2,21,0,0,0,0.069,0,
302,2023-07-13,2025-11-15,28,Quarterly,Basic,225,1,1,7,309,44.1,21,0,0,0,0.01,0,
303,2023-07-30,2025-11-15,27,Monthly,Standard,647,1,0,14,603,43.1,23,0,0,0,0.194,1,payment_issues
304,2024-01-23,2025-11-15,22,Annual,Basic,259,1,0,5,82,16.4,26,0,0,0,0.096,0,
305,2024-07-03,2025-11-15,16,Monthly,Standard,656,0,0,8,159,19.9,10,0,0,0,0.239,0,
306,2025-10-01,2025-11-15,1,Quarterly,Standard,623,0,1,10,60,6.0,28,0,0,0,0.353,1,found_alternative
307,2023-06-16,2025-11-15,29,Annual,Basic,448,1,1,8,175,21.9,17,0,1,0,0.091,0,
308,2022-06-28,2025-11-15,41,Monthly,Basic,341,1,1,10,166,16.6,1,0,0,0,0.157,0,
309,2024-11-06,2025-11-15,12,Annual,Standard,689,1,0,14,95,6.8,8,0,0,0,0.013,0,
310,2022-03-25,2025-11-15,44,Monthly,Standard,632,1,0,5,89,17.8,8,0,1,0,0.237,0,
311,2023-01-26,2025-11-15,34,Annual,Basic,324,1,1,6,171,28.5,28,0,0,0,0.076,0,
312,2021-04-08,2025-11-15,56,Monthly,Basic,393,0,0,10,207,20.7,20,0,0,0,0.231,0,
313,2021-01-01,2025-11-15,59,Annual,Basic,353,1,0,8,114,14.2,10,0,1,0,0.157,1,lack_of_value
314,2025-09-07,2025-11-15,2,Monthly,Premium,1216,1,0,12,95,7.9,19,0,1,0,0.215,1,poor_support
315,2025-01-19,2025-11-15,10,Quarterly,Basic,316,1,1,10,371,37.1,20,0,0,0,0.01,0,
316,2024-05-09,2025-11-15,18,Monthly,Basic,343,0,0,10,138,13.8,6,0,0,0,0.138,0,
317,2022-12-02,2025-11-15,35,Monthly,Standard,547,1,1,9,353,39.2,19,0,0,0,0.067,0,
318,2021-09-28,2025-11-15,50,Monthly,Standard,543,0,0,6,118,19.7,18,0,0,0,0.217,0,
319,2021-08-28,2025-11-15,51,Quarterly,Basic,414,1,0,2,84,42.0,8,0,1,0,0.01,0,
320,2022-02-15,2025-11-15,45,Monthly,Premium,1349,1,0,11,491,44.6,14,0,0,0,0.157,0,
321,2023-08-15,2025-11-15,27,Monthly,Standard,526,1,0,10,272,27.2,22,0,0,0,0.068,0,
322,2024-06-12,2025-11-15,17,Monthly,Standard,547,1,0,6,157,26.2,27,0,0,0,0.075,0,
323,2024-03-04,2025-11-15,20,Annual,Basic,391,0,0,8,155,19.4,8,0,0,0,0.154,1,other
324,2022-04-10,2025-11-15,43,Monthly,Premium,1242,1,0,11,449,40.8,17,0,1,0,0.294,0,
325,2025-08-24,2025-11-15,2,Monthly,Basic,354,1,1,7,116,16.6,9,0,0,0,0.079,0,
326,2024-07-24,2025-11-15,15,Monthly,Basic,371,0,0,9,257,28.6,21,0,0,0,0.274,1,price
327,2023-08-24,2025-11-15,27,Monthly,Basic,281,1,0,9,269,29.9,11,0,0,0,0.138,0,
328,2023-12-07,2025-11-15,23,Monthly,Standard,626,0,0,11,470,42.7,14,0,0,0,0.208,0,
329,2022-12-21,2025-11-15,35,Monthly,Standard,620,1,1,10,220,22.0,5,0,0,0,0.082,0,
330,2022-02-11,2025-11-15,45,Annual,Standard,532,1,0,6,93,15.5,7,0,1,0,0.109,0,
331,2022-08-27,2025-11-15,39,Quarterly,Basic,325,1,0,8,157,19.6,2,0,0,0,0.122,0,
332,2024-08-30,2025-11-15,14,Monthly,Standard,699,1,0,7,231,33.0,21,0,0,0,0.118,0,
333,2020-12-12,2025-11-15,59,Monthly,Standard,574,1,0,5,71,14.2,10,0,0,0,0.134,1,poor_support
334,2021-06-15,2025-11-15,53,Quarterly,Basic,312,1,0,8,198,24.8,0,0,0,0,0.037,0,
335,2021-02-07,2025-11-15,58,Monthly,Standard,616,1,0,8,54,6.8,6,0,0,0,0.081,0,
336,2021-01-29,2025-11-15,58,Quarterly,Basic,278,0,1,10,293,29.3,5,0,1,0,0.114,0,
337,2025-02-24,2025-11-15,8,Monthly,Standard,654,1,0,11,273,24.8,0,0,0,0,0.065,0,
338,2024-05-23,2025-11-15,18,Monthly,Basic,246,1,0,8,189,23.6,13,0,0,0,0.074,0,
339,2023-03-31,2025-11-15,32,Monthly,Standard,706,1,0,5,69,13.8,27,0,0,0,0.184,0,
340,2021-05-13,2025-11-15,54,Annual,Premium,1250,1,0,17,566,33.3,22,0,2,0,0.202,0,
341,2023-05-02,2025-11-15,30,Monthly,Premium,1126,1,1,13,534,41.1,20,0,1,0,0.198,0,
342,2023-03-30,2025-11-15,32,Monthly,Basic,435,1,0,5,86,17.2,16,0,1,0,0.105,0,
343,2021-09-28,2025-11-15,50,Monthly,Standard,613,1,0,7,311,44.4,7,0,0,0,0.097,0,
344,2023-01-16,2025-11-15,34,Quarterly,Basic,243,1,0,12,112,9.3,1,0,0,0,0.052,0,
345,2022-11-13,2025-11-15,36,Annual,Premium,1288,1,0,12,194,16.2,27,0,1,0,0.08,0,
346,2023-12-14,2025-11-15,23,Monthly,Standard,639,1,0,8,131,16.4,15,0,0,1,0.459,0,
347,2024-01-19,2025-11-15,22,Monthly,Basic,159,0,1,10,322,32.2,0,0,0,0,0.224,0,
348,2021-02-06,2025-11-15,58,Annual,Basic,258,0,0,12,102,8.5,29,0,0,0,0.136,0,
349,2022-09-30,2025-11-15,38,Monthly,Premium,1222,1,0,11,314,28.5,6,0,0,0,0.249,0,
350,2024-01-02,2025-11-15,22,Monthly,Standard,428,1,0,9,379,42.1,15,0,0,0,0.153,0,
351,2023-05-23,2025-11-15,30,Monthly,Basic,306,1,0,12,503,41.9,4,0,1,1,0.471,1,other
352,2025-02-26,2025-11-15,8,Quarterly,Basic,312,1,1,4,178,44.5,5,0,0,0,0.047,0,
353,2024-03-02,2025-11-15,20,Monthly,Basic,206,0,0,9,346,38.4,14,0,1,0,0.102,1,found_alternative
354,2021-09-09,2025-11-15,50,Quarterly,Standard,621,1,0,9,139,15.4,13,0,1,0,0.132,0,
355,2021-03-24,2025-11-15,56,Monthly,Premium,1200,1,1,10,116,11.6,28,0,1,0,0.175,0,
356,2024-02-01,2025-11-15,21,Monthly,Premium,1105,1,0,16,118,7.4,27,0,0,1,0.444,0,
357,2021-01-03,2025-11-15,59,Quarterly,Standard,673,1,0,4,72,18.0,12,0,0,0,0.15,0,
358,2023-10-21,2025-11-15,25,Monthly,Standard,667,1,0,6,256,42.7,8,0,0,0,0.075,0,
359,2025-07-28,2025-11-15,3,Monthly,Standard,577,1,1,8,220,27.5,25,0,0,0,0.01,0,
360,2023-10-02,2025-11-15,25,Quarterly,Basic,285,0,0,12,224,18.7,25,0,0,0,0.165,0,
361,2022-10-25,2025-11-15,37,Annual,Premium,1258,1,0,9,47,5.2,3,0,2,0,0.106,0,
362,2024-02-03,2025-11-15,21,Annual,Basic,284,0,0,6,168,28.0,24,0,0,1,0.451,0,
363,2023-03-02,2025-11-15,32,Annual,Basic,146,1,1,2,87,43.5,17,0,0,0,0.049,0,
364,2023-08-08,2025-11-15,27,Annual,Premium,1238,1,0,15,672,44.8,23,0,0,1,0.393,1,found_alternative
365,2025-07-31,2025-11-15,3,Monthly,Basic,235,0,0,11,296,26.9,9,0,1,0,0.138,0,
366,2022-10-21,2025-11-15,37,Monthly,Standard,569,1,0,7,266,38.0,29,0,1,0,0.162,0,
367,2025-09-05,2025-11-15,2,Quarterly,Premium,1316,1,0,12,117,9.8,28,0,1,0,0.093,0,
368,2025-05-26,2025-11-15,5,Monthly,Standard,590,1,0,8,357,44.6,6,0,0,0,0.097,0,
369,2021-11-08,2025-11-15,48,Quarterly,Basic,300,0,1,8,211,26.4,19,0,0,0,0.175,0,
370,2021-03-22,2025-11-15,56,Quarterly,Basic,340,0,1,9,184,20.4,9,0,0,0,0.232,1,found_alternative
371,2021-05-18,2025-11-15,54,Monthly,Basic,340,1,0,10,198,19.8,2,0,0,0,0.148,1,lack_of_value
372,2020-12-19,2025-11-15,59,Annual,Standard,527,1,0,7,262,37.4,10,0,0,1,0.349,0,
373,2021-05-07,2025-11-15,55,Monthly,Standard,596,1,0,6,254,42.3,21,0,0,0,0.151,0,
374,2024-04-15,2025-11-15,19,Monthly,Standard,602,1,1,13,570,43.8,17,0,1,1,0.302,0,
375,2021-03-25,2025-11-15,56,Annual,Standard,621,0,0,10,289,28.9,19,0,0,0,0.2,0,
376,2022-06-21,2025-11-15,41,Monthly,Standard,623,0,1,8,212,26.5,18,0,1,0,0.272,0,
377,2025-02-04,2025-11-15,9,Monthly,Standard,806,1,0,9,152,16.9,8,0,1,1,0.39,1,found_alternative
378,2020-12-28,2025-11-15,59,Monthly,Premium,1106,0,0,14,457,32.6,15,0,1,0,0.231,1,price
379,2024-12-11,2025-11-15,11,Quarterly,Basic,378,1,0,7,75,10.7,15,0,0,0,0.153,1,found_alternative
380,2022-04-14,2025-11-15,43,Quarterly,Standard,694,1,0,9,401,44.6,3,0,0,0,0.082,0,
381,2021-06-19,2025-11-15,53,Quarterly,Standard,639,1,0,10,403,40.3,5,0,0,0,0.172,0,
382,2024-05-10,2025-11-15,18,Quarterly,Basic,248,1,0,11,326,29.6,6,0,0,0,0.01,0,
383,2024-01-07,2025-11-15,22,Monthly,Basic,433,1,1,7,155,22.1,29,0,1,0,0.139,0,
384,2025-04-05,2025-11-15,7,Annual,Basic,125,1,0,4,156,39.0,1,0,0,0,0.01,0,
385,2024-07-19,2025-11-15,16,Annual,Standard,546,1,0,6,176,29.3,20,0,0,0,0.095,1,lack_of_value
386,2024-11-21,2025-11-15,11,Monthly,Basic,393,1,1,9,369,41.0,28,0,0,0,0.168,0,
387,2022-04-14,2025-11-15,43,Monthly,Premium,1171,0,0,12,234,19.5,15,0,0,0,0.345,0,
388,2021-10-05,2025-11-15,50,Annual,Standard,727,1,0,10,391,39.1,8,0,0,1,0.388,1,other
389,2024-08-16,2025-11-15,15,Annual,Premium,1080,0,0,17,87,5.1,6,0,0,0,0.238,0,
390,2024-11-27,2025-11-15,11,Annual,Basic,212,1,1,8,99,12.4,26,0,1,1,0.189,0,
391,2025-10-28,2025-11-15,0,Annual,Basic,258,1,0,9,328,36.4,2,0,0,0,0.32,1,lack_of_value
392,2022-12-09,2025-11-15,35,Monthly,Basic,333,1,0,8,288,36.0,15,0,1,0,0.07,0,
393,2022-09-25,2025-11-15,38,Quarterly,Basic,283,1,0,12,275,22.9,11,0,1,0,0.082,0,
394,2024-10-02,2025-11-15,13,Monthly,Premium,1161,1,0,21,251,12.0,14,0,0,0,0.171,1,payment_issues
395,2022-07-30,2025-11-15,40,Monthly,Basic,413,1,0,3,21,7.0,10,0,0,1,0.459,0,
396,2025-07-11,2025-11-15,4,Quarterly,Standard,721,1,1,17,309,18.2,5,0,0,0,0.041,0,
397,2025-03-01,2025-11-15,8,Monthly,Basic,267,0,0,3,91,30.3,3,0,0,0,0.181,0,
398,2023-01-07,2025-11-15,34,Quarterly,Standard,464,1,0,3,62,20.7,17,0,0,0,0.065,0,
399,2024-08-17,2025-11-15,15,Monthly,Standard,428,1,0,12,473,39.4,25,0,0,1,0.336,0,
400,2024-08-24,2025-11-15,14,Monthly,Standard,619,1,0,7,65,9.3,5,0,1,0,0.089,0,
401,2021-05-23,2025-11-15,54,Monthly,Standard,652,0,1,9,125,13.9,14,0,0,0,0.262,0,
402,2025-05-21,2025-11-15,5,Monthly,Basic,305,0,0,6,206,34.3,11,0,2,0,0.165,1,price
403,2023-05-27,2025-11-15,30,Monthly,Premium,1195,1,0,12,380,31.7,2,0,1,0,0.197,0,
404,2025-01-02,2025-11-15,10,Monthly,Standard,536,1,0,8,184,23.0,6,0,0,1,0.349,0,
405,2022-06-23,2025-11-15,41,Annual,Standard,652,1,0,12,505,42.1,26,0,0,0,0.202,0,
406,2025-05-08,2025-11-15,6,Monthly,Standard,734,1,0,9,61,6.8,16,0,0,0,0.193,1,found_alternative
407,2022-10-27,2025-11-15,37,Monthly,Premium,1023,1,0,14,123,8.8,20,0,0,0,0.19,0,
408,2020-12-05,2025-11-15,60,Monthly,Standard,594,1,0,9,54,6.0,20,0,1,0,0.195,0,
409,2025-05-26,2025-11-15,5,Quarterly,Standard,523,0,0,6,176,29.3,3,0,1,0,0.183,0,
410,2021-05-01,2025-11-15,55,Monthly,Standard,481,1,1,5,48,9.6,24,0,1,0,0.048,0,
411,2022-06-21,2025-11-15,41,Quarterly,Basic,210,0,0,8,310,38.8,21,0,0,0,0.219,0,
412,2025-08-15,2025-11-15,3,Quarterly,Standard,630,1,1,7,190,27.1,27,0,0,0,0.024,0,
413,2025-08-16,2025-11-15,3,Monthly,Standard,632,1,0,10,118,11.8,23,0,0,0,0.064,0,
414,2023-09-28,2025-11-15,25,Monthly,Standard,716,0,0,8,252,31.5,28,0,0,0,0.205,0,
415,2024-01-13,2025-11-15,22,Annual,Standard,600,1,0,6,200,33.3,12,0,1,0,0.074,0,
416,2023-02-12,2025-11-15,33,Quarterly,Basic,160,1,0,6,255,42.5,12,0,0,0,0.01,0,
417,2022-05-05,2025-11-15,43,Quarterly,Standard,581,0,0,8,89,11.1,11,0,1,1,0.513,0,
418,2022-07-08,2025-11-15,40,Monthly,Premium,1090,1,1,15,237,15.8,19,0,1,0,0.156,0,
419,2024-03-27,2025-11-15,19,Monthly,Premium,1104,1,0,15,122,8.1,26,0,0,0,0.161,0,
420,2024-08-20,2025-11-15,15,Monthly,Basic,346,1,0,8,269,33.6,3,0,0,0,0.178,0,
421,2024-10-30,2025-11-15,12,Monthly,Standard,615,1,0,7,309,44.1,6,0,0,0,0.037,0,
422,2024-10-27,2025-11-15,12,Monthly,Standard,647,1,0,16,206,12.9,6,0,1,0,0.123,0,
423,2021-05-01,2025-11-15,55,Quarterly,Standard,572,1,0,8,327,40.9,3,0,2,0,0.081,0,
424,2023-05-07,2025-11-15,30,Monthly,Standard,663,0,0,9,327,36.3,12,0,1,1,0.481,0,
425,2021-03-01,2025-11-15,57,Quarterly,Premium,1167,1,0,17,189,11.1,5,0,1,0,0.134,0,
426,2023-08-15,2025-11-15,27,Quarterly,Standard,689,1,0,9,284,31.6,15,0,0,0,0.11,0,
427,2023-01-30,2025-11-15,34,Monthly,Standard,627,1,1,7,69,9.9,18,0,1,0,0.122,0,
428,2025-04-24,2025-11-15,6,Quarterly,Basic,284,0,0,6,121,20.2,24,0,1,0,0.159,0,
429,2022-08-18,2025-11-15,39,Monthly,Basic,316,0,0,5,178,35.6,5,0,1,0,0.219,0,
430,2021-06-17,2025-11-15,53,Quarterly,Basic,299,1,0,3,127,42.3,18,0,0,0,0.071,0,
431,2021-08-03,2025-11-15,52,Monthly,Premium,1327,1,0,13,439,33.8,0,0,0,1,0.549,1,price
432,2024-09-05,2025-11-15,14,Monthly,Standard,619,1,0,9,126,14.0,3,0,0,0,0.099,0,
433,2023-12-19,2025-11-15,23,Quarterly,Standard,600,0,0,6,217,36.2,28,0,0,0,0.135,0,
434,2021-05-19,2025-11-15,54,Monthly,Standard,581,1,0,7,196,28.0,20,0,0,0,0.153,0,
435,2021-04-18,2025-11-15,55,Annual,Standard,667,1,1,5,112,22.4,8,0,0,0,0.104,0,
436,2024-05-18,2025-11-15,18,Monthly,Standard,656,1,0,5,68,13.6,14,0,0,0,0.184,0,
437,2021-03-28,2025-11-15,56,Monthly,Basic,279,1,0,6,206,34.3,5,0,0,0,0.077,0,
438,2024-12-24,2025-11-15,10,Monthly,Standard,508,1,1,7,155,22.1,7,0,1,0,0.01,0,
439,2024-05-27,2025-11-15,17,Monthly,Basic,228,1,1,8,130,16.2,11,0,0,0,0.051,0,
440,2021-04-13,2025-11-15,55,Monthly,Basic,286,1,0,8,86,10.8,13,0,2,0,0.128,1,price
441,2021-04-19,2025-11-15,55,Quarterly,Basic,407,0,0,9,271,30.1,7,0,0,0,0.2,0,
442,2025-10-21,2025-11-15,0,Quarterly,Basic,280,1,0,4,116,29.0,28,0,0,0,0.236,0,
443,2022-09-30,2025-11-15,38,Annual,Basic,253,1,0,3,132,44.0,15,0,1,0,0.058,0,
444,2022-09-23,2025-11-15,38,Annual,Standard,460,0,0,4,134,33.5,0,0,0,0,0.201,0,
445,2024-12-08,2025-11-15,11,Monthly,Basic,421,1,1,5,130,26.0,14,0,0,0,0.095,0,
446,2025-08-10,2025-11-15,3,Quarterly,Standard,645,0,0,9,169,18.8,13,0,0,0,0.153,0,
447,2025-10-20,2025-11-15,0,Monthly,Basic,363,1,0,13,436,33.5,13,0,0,0,0.351,0,
448,2024-08-21,2025-11-15,15,Quarterly,Basic,376,0,0,10,177,17.7,14,0,2,0,0.136,0,
449,2022-10-03,2025-11-15,37,Monthly,Standard,587,0,0,16,252,15.8,8,0,1,0,0.273,0,
450,2021-04-17,2025-11-15,55,Annual,Premium,1206,1,0,16,595,37.2,22,0,0,0,0.108,0,
451,2024-10-04,2025-11-15,13,Quarterly,Premium,1319,1,1,11,180,16.4,13,0,0,0,0.066,0,
452,2023-09-01,2025-11-15,26,Annual,Premium,1214,1,0,10,107,10.7,10,0,1,0,0.052,0,
453,2022-12-30,2025-11-15,35,Quarterly,Standard,647,0,1,8,98,12.2,5,0,0,0,0.105,1,poor_support
454,2025-05-28,2025-11-15,5,Annual,Standard,669,1,0,6,161,26.8,14,0,0,0,0.082,0,
455,2021-06-06,2025-11-15,54,Quarterly,Standard,651,1,0,4,148,37.0,13,0,0,0,0.097,0,
456,2023-05-04,2025-11-15,30,Monthly,Standard,590,1,1,8,114,14.2,9,0,0,0,0.01,0,
457,2020-12-06,2025-11-15,60,Monthly,Basic,298,1,0,16,464,29.0,20,0,1,0,0.036,0,
458,2023-03-21,2025-11-15,32,Monthly,Standard,662,1,0,12,75,6.2,17,0,1,0,0.068,0,
459,2021-02-26,2025-11-15,57,Monthly,Basic,362,1,0,6,138,23.0,27,0,0,1,0.425,1,other
460,2021-06-20,2025-11-15,53,Monthly,Standard,693,1,0,6,58,9.7,28,0,0,1,0.484,1,poor_support
461,2021-06-18,2025-11-15,53,Monthly,Standard,644,1,0,7,309,44.1,19,0,0,0,0.224,1,other
462,2024-02-13,2025-11-15,21,Monthly,Basic,347,1,0,4,87,21.8,8,0,2,0,0.17,0,
463,2024-08-08,2025-11-15,15,Annual,Basic,265,1,1,6,73,12.2,27,0,2,0,0.027,0,
464,2023-10-16,2025-11-15,25,Annual,Basic,254,1,0,10,353,35.3,28,0,1,0,0.01,0,
465,2025-09-06,2025-11-15,2,Monthly,Premium,1262,1,0,22,287,13.0,19,0,1,0,0.104,0,
466,2022-10-01,2025-11-15,38,Monthly,Basic,255,1,0,4,22,5.5,10,0,0,0,0.145,0,
467,2022-04-21,2025-11-15,43,Monthly,Basic,299,1,0,13,263,20.2,19,0,0,0,0.08,0,
468,2025-03-20,2025-11-15,8,Monthly,Premium,1310,1,0,13,385,29.6,8,0,0,0,0.137,0,
469,2021-12-29,2025-11-15,47,Quarterly,Standard,697,1,0,8,133,16.6,9,0,0,0,0.091,0,
470,2025-09-08,2025-11-15,2,Monthly,Basic,324,1,0,9,198,22.0,2,0,0,0,0.011,0,
471,2020-12-08,2025-11-15,60,Monthly,Basic,277,1,0,7,117,16.7,19,0,1,1,0.46,0,
472,2025-09-21,2025-11-15,1,Annual,Basic,291,1,0,9,363,40.3,27,0,0,0,0.348,1,lack_of_value
473,2021-02-02,2025-11-15,58,Quarterly,Basic,369,1,0,8,118,14.8,20,0,1,0,0.048,0,
474,2025-04-30,2025-11-15,6,Monthly,Basic,298,0,0,10,100,10.0,23,0,0,0,0.175,1,poor_support
475,2023-07-07,2025-11-15,28,Quarterly,Standard,556,1,0,8,159,19.9,1,0,0,0,0.115,0,
476,2025-11-02,2025-11-15,0,Monthly,Standard,697,1,0,9,162,18.0,9,0,2,0,0.342,1,payment_issues
477,2021-03-30,2025-11-15,56,Monthly,Standard,614,0,0,5,143,28.6,29,0,0,0,0.225,0,
478,2023-08-23,2025-11-15,27,Monthly,Standard,554,0,1,10,345,34.5,10,0,0,0,0.201,0,
479,2025-09-19,2025-11-15,1,Monthly,Basic,338,1,1,10,387,38.7,18,0,1,0,0.358,0,
480,2023-06-28,2025-11-15,29,Monthly,Basic,377,1,0,7,215,30.7,26,0,0,0,0.059,0,
481,2024-01-08,2025-11-15,22,Monthly,Standard,520,1,0,12,535,44.6,13,0,0,0,0.121,0,
482,2024-05-08,2025-11-15,18,Quarterly,Basic,284,0,0,6,173,28.8,13,0,0,1,0.446,0,
483,2023-02-23,2025-11-15,33,Quarterly,Premium,1181,0,0,15,84,5.6,5,0,0,0,0.122,0,
484,2024-01-05,2025-11-15,22,Monthly,Standard,636,0,0,9,101,11.2,8,0,1,0,0.183,0,
485,2023-10-18,2025-11-15,25,Monthly,Standard,650,1,0,5,95,19.0,29,0,1,0,0.098,0,
